id,movementdate,totalequids,srcid,src_longitude,src_latitude,dstid,dst_longitude,dst_latitude
24954,2022/09/06,1,10686,28.37107807,-26.61242019,123,18.79420466,-33.02496534
24962,2022/09/06,1,7550,21.07994258,-34.22102673,7595,18.68249562,-33.15060438
24967,2022/09/06,1,6555,29.93980518,-29.23281848,6302,18.55193472,-34.01576528
24968,2022/09/06,1,9957,28.34817115,-25.87174332,6304,18.95931747,-33.81308253
24984,2022/09/06,3,6908,22.01718029,-34.16523435,6915,20.26055879,-33.98474121
25205,2022/09/06,1,8034,28.05677801,-25.95865754,5760,18.41051726,-34.07498274
25578,2022/09/06,1,6597,25.20404305,-33.95226396,6497,19.69972095,-33.86392905
25593,2022/09/07,1,6583,25.00933604,-30.9998933,6493,19.75688045,-33.83990955
25594,2022/09/07,1,6583,25.00800692,-31.00549894,6493,19.76298641,-33.83380359
25595,2022/09/07,1,6583,25.01085015,-31.0183487,14,19.00053233,-33.88461767
24979,2022/09/08,1,7312,21.29135982,-34.01671701,7949,20.42278511,-34.03378489
25588,2022/09/08,1,6956,24.75754204,-28.87339431,14,18.99565344,-33.88949656
25589,2022/09/08,1,6956,24.74888388,-28.8784826,6518,19.68304021,-33.77483979
25590,2022/09/08,1,6956,24.75292453,-28.87986393,6518,19.66993321,-33.78794679
25591,2022/09/08,2,6956,24.7418858,-28.8763824,6518,19.68854473,-33.76933527
24966,2022/09/09,2,6506,24.53833647,-32.11833072,14,19.00061657,-33.88453343
25028,2022/09/09,1,8672,22.37117021,-33.95961252,9650,18.81190486,-33.88939514
25683,2022/09/09,1,6517,21.33603886,-34.30874142,6497,19.6981793,-33.8654707
25943,2022/09/09,1,6513,25.33564385,-30.65984412,14,19.00545473,-33.87969527
25004,2022/09/10,1,8751,25.51178006,-33.97708356,9959,18.79158362,-34.04331638
25027,2022/09/10,1,8672,22.3711176,-33.96554225,8194,18.95695677,-33.69828323
25029,2022/09/10,1,8674,21.29044844,-34.01433934,7897,18.5336771,-33.6127229
25001,2022/09/11,1,7154,25.52036219,-33.97211742,7031,18.38168025,-34.10141975
25026,2022/09/11,2,7154,25.52580712,-33.98403905,4903,19.00228033,-33.76320967
25032,2022/09/11,1,10684,24.37554,-29.72210183,5491,19.20364553,-33.39299447
25343,2022/09/11,1,6517,21.34044589,-34.31114749,64,18.81728726,-33.65401274
25452,2022/09/11,2,6517,21.34413618,-34.31407704,7727,19.77352093,-33.81824907
24980,2022/09/12,3,7154,25.52381258,-33.97221003,62,19.02762216,-33.89712784
24981,2022/09/12,3,6520,22.31510622,-33.96639447,5292,18.58805884,-33.58864116
24982,2022/09/12,2,7154,25.51336282,-33.9865087,4938,18.72338425,-33.83531575
24983,2022/09/12,1,7154,25.51967896,-33.97177552,7325,18.40989828,-34.03333172
24987,2022/09/12,5,7154,25.52721744,-33.97932948,7367,18.3807012,-34.0844088
24988,2022/09/12,1,7154,25.53209037,-33.98375449,7089,18.36490674,-34.01847326
24989,2022/09/12,1,8021,30.72746026,-29.80393226,6469,18.81674409,-33.65350591
24991,2022/09/12,3,7154,25.52375852,-33.98545445,10413,19.65952991,-33.47595009
24993,2022/09/12,2,8081,29.92696271,-29.1843163,149,18.78696888,-33.64448112
24994,2022/09/12,2,6663,29.91381338,-29.18103171,6258,19.82213244,-33.85026756
24995,2022/09/12,1,6663,29.92021213,-29.18075241,8450,19.63660156,-33.64349844
25002,2022/09/12,1,6578,29.99751203,-29.30338154,149,18.78982151,-33.64162849
25005,2022/09/12,1,7193,22.51080591,-33.9885126,7031,18.37709079,-34.10600921
25008,2022/09/12,2,6578,29.99335978,-29.30994157,149,18.78743464,-33.64401536
25009,2022/09/12,1,6578,29.99499911,-29.30850317,149,18.80094457,-33.63050543
25010,2022/09/12,1,6892,28.08067933,-25.9749772,6302,18.54493495,-34.02276505
25034,2022/09/12,2,6522,28.1636742,-25.93459588,10685,18.51912971,-33.85157029
25043,2022/09/12,1,8680,26.2715281,-29.12736466,7954,19.52935205,-34.66625795
25092,2022/09/12,1,6956,24.74087543,-28.87579006,6497,19.70070433,-33.86294567
25597,2022/09/12,1,6520,22.30862974,-33.97377386,6497,19.69910461,-33.86454539
25598,2022/09/12,1,6520,22.30499959,-33.96773706,6494,20.19954842,-34.01057158
25599,2022/09/12,1,6520,22.3056935,-33.96628886,6694,19.45836791,-33.35953209
25600,2022/09/12,1,6520,22.3150398,-33.95774336,6694,19.45518313,-33.36271687
25019,2022/09/13,1,6492,30.70780803,-29.82946361,65,18.98838151,-33.50775849
25020,2022/09/13,1,6491,25.37606699,-33.93597808,6694,19.44870096,-33.36919904
25021,2022/09/13,1,7196,25.52420373,-33.95378377,4982,18.87722316,-33.97507684
25022,2022/09/13,1,9120,28.04508813,-26.31879444,6412,18.37621883,-34.10048117
25023,2022/09/13,1,6492,30.70351279,-29.81550713,8450,19.64364935,-33.63645065
25037,2022/09/13,1,7061,30.47205562,-29.62881676,6199,18.55941661,-34.01238339
25038,2022/09/13,2,6522,28.16983153,-25.93245515,6439,18.50379944,-33.86881056
25039,2022/09/13,1,6522,28.15868331,-25.93346187,6966,19.24092487,-34.36147513
25040,2022/09/13,1,6525,28.0485755,-26.23003233,7706,18.89264713,-33.71919287
25041,2022/09/13,1,6562,26.84646884,-31.39473501,6078,18.50910811,-33.86393189
25042,2022/09/13,1,6688,30.68543848,-29.76821934,6199,18.56136001,-34.01043999
25044,2022/09/13,1,10563,28.31655355,-26.12309236,9959,18.79939479,-34.03550521
25045,2022/09/13,1,6525,28.05007952,-26.24170857,6966,19.23726912,-34.36513088
25046,2022/09/13,1,6492,30.71051078,-29.81419114,6966,19.25156036,-34.35083964
25047,2022/09/13,1,6525,28.05146687,-26.23190583,5428,18.62220329,-33.81349671
25051,2022/09/13,1,6525,28.05295637,-26.23798566,6304,18.96384202,-33.80855798
25056,2022/09/13,1,6525,28.04744236,-26.22940527,8679,18.51957657,-33.85176343
25585,2022/09/13,1,6956,24.74781356,-28.8790249,6493,19.77086708,-33.82592292
25586,2022/09/13,2,6956,24.74014926,-28.87149233,6493,19.77334828,-33.82344172
25587,2022/09/13,1,6956,24.74632958,-28.88215369,6569,18.68723111,-32.65356889
25596,2022/09/13,1,6520,22.31392651,-33.96807892,6493,19.75958586,-33.83720414
25601,2022/09/13,1,6520,22.3022688,-33.96928282,14,18.99569505,-33.88945495
25055,2022/09/14,2,9576,23.06010189,-27.67656805,4838,18.85775755,-33.79944245
25178,2022/09/14,2,10674,21.21767194,-32.11709846,144,19.01186858,-33.61667142
25780,2022/09/14,2,8895,28.25617784,-26.14325317,10750,18.95536189,-33.81508811
25057,2022/09/15,1,6491,25.37665652,-33.94370007,6199,18.55622177,-34.01557823
25083,2022/09/15,1,10320,18.46042902,-31.66730956,168,18.95929913,-33.68375087
25084,2022/09/15,3,7043,28.13583241,-25.86532218,6518,19.68320921,-33.77467079
25602,2022/09/15,2,6520,22.30970736,-33.95882197,64,18.81522726,-33.65607274
25603,2022/09/15,1,6520,22.30377079,-33.95561101,6497,19.69785585,-33.86579415
26018,2022/09/15,1,7043,28.14193706,-25.86623391,149,18.79036339,-33.64108661
25081,2022/09/16,2,8977,22.6482203,-33.94681889,6519,18.83323079,-33.98187921
25085,2022/09/16,2,6663,29.91647446,-29.18183923,6494,20.2082506,-34.0018694
25104,2022/09/16,2,9772,26.30061038,-32.71824024,9663,19.02395002,-33.73526998
25230,2022/09/16,2,6520,22.31616096,-33.97024546,6493,19.76310057,-33.83368943
25583,2022/09/16,1,6956,24.75650579,-28.87448768,6518,19.68123694,-33.77664306
25584,2022/09/16,2,6956,24.75825056,-28.88205329,6518,19.68447833,-33.77340167
25605,2022/09/16,2,6520,22.30784704,-33.97428566,6497,19.71069818,-33.85295182
25058,2022/09/17,1,7193,22.52657941,-34.00117588,62,19.02949897,-33.89525103
25105,2022/09/17,1,6956,24.74105652,-28.86693302,5705,19.46143603,-33.34586397
25030,2022/09/19,4,7444,28.04403319,-25.92113538,8194,18.96601761,-33.68922239
25031,2022/09/19,4,7444,28.03745208,-25.92001417,5942,18.8032683,-33.7769317
25060,2022/09/19,2,7444,28.0443727,-25.91217714,6302,18.53940851,-34.02829149
25063,2022/09/19,2,7444,28.03903478,-25.91449668,8128,18.97934786,-33.83823214
25064,2022/09/19,2,7444,28.03956909,-25.91994513,7821,19.11425293,-33.91916707
25068,2022/09/19,2,7444,28.03843275,-25.91260846,5292,18.58386089,-33.59283911
25096,2022/09/19,2,6956,24.73943401,-28.87813632,6569,18.70129611,-32.63950389
25116,2022/09/19,2,7444,28.047404,-25.9110729,6118,18.94884737,-33.91035263
25129,2022/09/19,1,8877,30.73109951,-29.79648735,7319,18.52656391,-33.75798609
25150,2022/09/19,1,6492,30.71630378,-29.83071227,6518,19.67423612,-33.78364388
25613,2022/09/19,2,6597,25.21769146,-33.95867917,6497,19.69942224,-33.86422776
25062,2022/09/20,1,6839,29.94966458,-29.15954464,9293,18.98271801,-33.83228199
25082,2022/09/20,1,6839,29.93535481,-29.15611592,10113,18.78810209,-33.78965791
25120,2022/09/20,1,8021,30.71124915,-29.79212013,6469,18.82025047,-33.64999953
25121,2022/09/20,1,6492,30.71384668,-29.81889951,6469,18.80940457,-33.66084543
25130,2022/09/20,2,6549,29.99087296,-29.12202151,6694,19.45264582,-33.36525418
25131,2022/09/20,2,6549,29.99090174,-29.1221972,6518,19.68052384,-33.77735616
25133,2022/09/20,2,6549,29.99424907,-29.1200831,9663,19.02845632,-33.73076368
25138,2022/09/20,2,6578,29.98970262,-29.30216152,8450,19.63552546,-33.64457454
25142,2022/09/20,4,6525,28.05484969,-26.24300329,6199,18.56469612,-34.00710388
25143,2022/09/20,2,6520,22.31454452,-33.97290651,14,19.0076174,-33.8775326
25151,2022/09/20,2,6525,28.03916949,-26.24494795,8679,18.51591368,-33.85542632
25152,2022/09/20,2,6525,28.05158033,-26.24232745,65,18.98622107,-33.50991893
25153,2022/09/20,2,6525,28.03811049,-26.23518598,4841,18.55100059,-34.02079941
25154,2022/09/20,2,7043,28.13840026,-25.85703012,5991,18.70769106,-32.71758894
25157,2022/09/20,1,6583,25.00575535,-31.01234871,6966,19.25037596,-34.35202404
25607,2022/09/20,2,6513,25.33800157,-30.65590456,6497,19.70987953,-33.85377047
25608,2022/09/20,2,6513,25.32153841,-30.64473714,6497,19.69192713,-33.87172287
25163,2022/09/21,1,8089,19.73543837,-31.600163,6484,19.00976577,-33.64146423
25182,2022/09/21,1,6956,24.75111987,-28.87701542,6514,19.26757889,-34.35877111
25179,2022/09/22,1,6521,23.51434209,-33.92818946,6304,18.95882982,-33.81357018
25184,2022/09/22,2,6549,29.97614883,-29.13086851,9663,19.01397264,-33.74524736
25185,2022/09/22,2,6549,29.97995583,-29.12805194,6518,19.68485066,-33.77302934
25198,2022/09/22,4,7148,21.60119638,-34.21357296,6367,18.88293469,-33.78416531
25231,2022/09/22,1,6520,22.30127267,-33.96617574,6497,19.69364602,-33.87000398
25571,2022/09/22,1,6517,21.35127866,-34.3060462,64,18.81642076,-33.65487924
25103,2022/09/23,1,10024,17.81763701,-29.67599755,10501,18.92782865,-34.11021135
25117,2022/09/23,1,10675,30.7113019,-29.78354725,5460,18.41521305,-34.07028695
25122,2022/09/23,3,7528,21.17759523,-34.16202558,6367,18.87584871,-33.79125129
25123,2022/09/23,1,9767,22.09976196,-33.66689078,6367,18.86779395,-33.79930605
25124,2022/09/23,3,9266,25.37814825,-33.9335237,9663,19.01005775,-33.74916225
25161,2022/09/23,1,10694,23.24204893,-34.02841586,6477,19.01165335,-33.82176665
25176,2022/09/23,1,9270,25.46920038,-33.9885568,13,19.02958501,-33.70892499
25180,2022/09/23,1,6491,25.37674389,-33.94237582,6199,18.54912355,-34.02267645
25202,2022/09/23,1,6492,30.72210226,-29.81513564,6439,18.50435981,-33.86825019
25155,2022/09/24,1,6491,25.3869868,-33.93573794,6493,19.77013381,-33.82665619
25158,2022/09/24,2,7375,21.24913233,-34.08251839,7191,19.89887758,-34.44552242
25197,2022/09/24,2,9322,18.50501369,-31.67230696,10650,18.88624556,-32.18603444
25209,2022/09/24,1,7340,25.58356604,-33.49885221,4948,18.45662201,-33.97887799
25229,2022/09/24,2,6520,22.30436094,-33.96107962,6493,19.75688393,-33.83990607
25097,2022/09/25,4,10689,24.595908,-33.58705709,7922,18.59480878,-33.79692122
25098,2022/09/25,1,10689,24.58578763,-33.59307346,8480,18.85122911,-33.81111089
25099,2022/09/25,2,10689,24.58699767,-33.57870069,5518,18.85837548,-33.33782452
25100,2022/09/25,1,10689,24.59090329,-33.58792268,6378,18.84574713,-33.98046287
25101,2022/09/25,1,10689,24.58616481,-33.58414165,9500,19.04600977,-32.95462023
25102,2022/09/25,2,10689,24.59484124,-33.58162385,7132,20.08412879,-33.94951121
25125,2022/09/25,1,10689,24.59543265,-33.58860608,7429,18.93189566,-34.11385434
25126,2022/09/25,1,6480,22.59557132,-32.36404969,4,18.55151843,-33.75339157
25127,2022/09/25,2,6480,22.58359924,-32.37570988,10286,19.39378825,-33.60944175
25140,2022/09/25,1,6480,22.59141555,-32.37898827,60,19.05362862,-33.73611138
25144,2022/09/25,1,8048,23.19341991,-32.22509776,8228,19.30216381,-33.62174619
25186,2022/09/25,7,6480,22.58149471,-32.36452191,7142,19.38765514,-33.63868486
25193,2022/09/25,3,6480,22.58291359,-32.37037454,8443,18.52487155,-32.72790845
25194,2022/09/25,1,6480,22.58768164,-32.37451302,8228,19.30577639,-33.61813361
25201,2022/09/25,2,6480,22.57930179,-32.37564507,7886,19.30472525,-33.69735475
25220,2022/09/25,4,6480,22.59138655,-32.37946989,7142,19.38615979,-33.64018021
25227,2022/09/25,2,6480,22.58786853,-32.37259202,7142,19.37667231,-33.64966769
25228,2022/09/25,6,6480,22.59607994,-32.37723103,8442,19.34454631,-33.64042369
26019,2022/09/25,3,6480,22.59629424,-32.3826538,10708,19.38765756,-33.64893244
25164,2022/09/26,1,10642,27.60663624,-25.1141737,9638,18.93346757,-34.11410243
25170,2022/09/26,1,10697,30.21407747,-28.13945977,5411,18.74903863,-33.97706137
25181,2022/09/26,5,9735,27.74227765,-26.03028246,5942,18.81436932,-33.76583068
25183,2022/09/26,1,10704,28.4217644,-27.78819339,6399,18.52771591,-34.04751409
25200,2022/09/26,2,10700,18.41430488,-31.59754162,10231,18.36801978,-34.10715022
25208,2022/09/26,1,6492,30.70819463,-29.82402387,4971,18.51202902,-33.85894098
25214,2022/09/26,9,6492,30.72053331,-29.82383139,10709,18.52120126,-33.85035874
25216,2022/09/26,1,6492,30.71723046,-29.81384203,149,18.79857371,-33.63287629
25217,2022/09/26,1,6492,30.70760935,-29.83075047,65,18.98169324,-33.51444676
25218,2022/09/26,1,6522,28.16171134,-25.93475816,6497,19.71163018,-33.85201982
25221,2022/09/26,1,6492,30.71765633,-29.8234889,65,18.99891189,-33.49722811
25224,2022/09/26,2,6492,30.71631729,-29.8178482,6439,18.50242059,-33.87018941
25225,2022/09/26,1,9735,27.74761485,-26.03103388,5942,18.80232939,-33.77787061
25226,2022/09/26,3,7017,28.05080754,-25.97940942,7004,18.94284105,-33.91121895
25232,2022/09/26,1,7193,22.52228697,-33.99726145,7031,18.37390436,-34.10919564
25233,2022/09/26,1,10696,26.11994875,-29.07875777,79,18.74531879,-33.75951121
25313,2022/09/26,2,10707,30.70721071,-29.82773076,6439,18.511838,-33.860772
25119,2022/09/27,8,6564,26.91669453,-31.81229035,6915,20.27171447,-33.97358553
25195,2022/09/27,1,6492,30.7131936,-29.8179108,149,18.78426227,-33.64718773
25196,2022/09/27,1,7193,22.5098722,-33.98792522,7785,18.44427957,-34.04482043
25234,2022/09/27,1,6522,28.1616084,-25.93720841,6514,19.25992951,-34.36642049
25235,2022/09/27,1,10705,30.22435238,-30.77622842,6915,20.25675365,-33.98854635
25238,2022/09/27,2,6549,29.99066386,-29.12140423,64,18.8137787,-33.6575213
25243,2022/09/27,1,7061,30.47956033,-29.63351125,6199,18.54922823,-34.02257177
25256,2022/09/27,2,6730,25.50905952,-34.01382167,9274,18.99811764,-33.83580236
25331,2022/09/27,2,6549,29.99092885,-29.12004862,64,18.81905621,-33.65224379
25203,2022/09/28,2,7482,23.79227852,-29.07538702,20,19.01853757,-33.73746243
25048,2022/09/29,1,8179,28.04384359,-25.94562271,5942,18.8169367,-33.7632633
25215,2022/09/29,2,7043,28.14249322,-25.86796414,8679,18.51306702,-33.85827298
25259,2022/09/29,1,6522,28.15716741,-25.93394401,4956,19.32987302,-33.36762698
25260,2022/09/29,1,6522,28.16214326,-25.93697875,6494,20.21108992,-33.99903008
25262,2022/09/29,1,6522,28.16498587,-25.92866164,6497,19.70503737,-33.85861263
25263,2022/09/29,1,6522,28.1724075,-25.93581467,164,18.77958606,-33.59545394
25264,2022/09/29,2,6522,28.15601962,-25.93727085,64,18.81272617,-33.65857383
25265,2022/09/29,1,6522,28.16730443,-25.92659454,6313,18.51748082,-33.85385918
25267,2022/09/29,1,6492,30.70388859,-29.82379437,5336,18.51589037,-33.85731963
25273,2022/09/29,1,6492,30.71675655,-29.82120951,6497,19.7039619,-33.8596881
25274,2022/09/29,1,7071,27.97881975,-25.98985163,6267,18.38119134,-34.09940866
25275,2022/09/29,1,6522,28.16734705,-25.93034855,7706,18.89226288,-33.71957712
25293,2022/09/29,1,6522,28.15411361,-25.92262893,4956,19.32475165,-33.37274835
25319,2022/09/29,1,6492,30.71374109,-29.8150244,10709,18.51893919,-33.85262081
25272,2022/09/30,2,10294,22.30453198,-33.98218246,8445,20.06860443,-33.99876557
25320,2022/09/30,1,6551,25.450986,-30.61562554,65,18.99905679,-33.49708321
25446,2022/09/30,2,6956,24.75353973,-28.86938901,5991,18.70526896,-32.72001104
25615,2022/10/01,2,6501,25.50531915,-33.97729233,64,18.80918599,-33.66211401
26020,2022/10/01,3,9323,27.48596053,-28.58436113,7306,19.88322099,-33.81316901
26021,2022/10/01,2,6520,22.31202091,-33.95729517,6484,18.99910964,-33.65212036
25276,2022/10/02,1,7022,28.06589256,-25.96737173,31,18.95244599,-33.81972401
25277,2022/10/02,2,7022,28.05032962,-25.96058208,8011,19.21819501,-33.59259499
25278,2022/10/02,1,7022,28.05763486,-25.96796377,6184,18.53139823,-33.74770177
25279,2022/10/02,1,7022,28.06085082,-25.97038572,6065,18.98841156,-33.82808844
25281,2022/10/02,1,7022,28.05936543,-25.9779829,96,18.71547925,-33.89945075
25295,2022/10/02,1,6489,22.49180098,-33.98179347,127,18.66172426,-33.13331574
25340,2022/10/02,1,7022,28.05201361,-25.9602266,8326,19.26846098,-34.35431902
25283,2022/10/03,1,7022,28.06046464,-25.96688565,10191,18.95290685,-33.64613315
25284,2022/10/03,1,7022,28.0536526,-25.96634793,5940,18.530779,-33.820921
25286,2022/10/03,1,7022,28.05523156,-25.9705575,10191,18.94185198,-33.65718802
25287,2022/10/03,1,7022,28.06339952,-25.97495893,9986,19.49206811,-33.70476189
25288,2022/10/03,1,7022,28.06869251,-25.96994893,10191,18.95198043,-33.64705957
25289,2022/10/03,1,7022,28.05014168,-25.96967403,5707,18.91199311,-33.76540689
25290,2022/10/03,1,7022,28.05518942,-25.96601266,6065,18.98159499,-33.83490501
25344,2022/10/03,1,6999,22.06401304,-34.16175878,7306,19.87685252,-33.81953748
26017,2022/10/03,1,7022,28.06451815,-25.96190189,10191,18.93380566,-33.66523434
25294,2022/10/04,1,6525,28.04816567,-26.23960887,8441,18.4315315,-34.0306685
25341,2022/10/04,2,6535,29.96044614,-29.46838461,4956,19.32479214,-33.37270786
25342,2022/10/04,2,7415,29.92446924,-29.19519938,6493,19.76532878,-33.83146122
25345,2022/10/04,1,7415,29.94230203,-29.18531262,149,18.78436572,-33.64708428
25346,2022/10/04,1,7415,29.9340813,-29.182319,6915,20.27233263,-33.97296737
25357,2022/10/04,7,6631,29.97951455,-29.17889915,5336,18.50327763,-33.86993237
25359,2022/10/04,4,6631,29.98308381,-29.1947491,4841,18.55206103,-34.01973897
25360,2022/10/04,2,6631,29.97563348,-29.18776518,5935,18.50384318,-33.86772682
25361,2022/10/04,2,6631,29.97237859,-29.19246192,5541,18.51452055,-33.85808945
25362,2022/10/04,1,6631,29.97242723,-29.19489115,6199,18.54901879,-34.02278121
25371,2022/10/04,7,8031,20.6773623,-34.28490382,7306,19.88454578,-33.81184422
25374,2022/10/04,2,6492,30.71377249,-29.83069253,10715,18.51705877,-33.85402123
25386,2022/10/04,4,10631,30.72492074,-28.65919788,9663,19.02927671,-33.72994329
25387,2022/10/04,2,10631,30.72137012,-28.66119827,6518,19.68644126,-33.77143874
25604,2022/10/04,1,6520,22.30142867,-33.96097164,6497,19.69305,-33.8706
25611,2022/10/04,2,6513,25.33128918,-30.65220512,64,18.81374757,-33.65755243
25619,2022/10/04,2,6517,21.33705962,-34.30599932,64,18.80504213,-33.66625787
25869,2022/10/04,1,6492,30.70696674,-29.81558603,6313,18.50869723,-33.86264277
25321,2022/10/05,1,6555,29.95073447,-29.23480883,7113,19.22641848,-34.19424152
25348,2022/10/05,2,6578,29.99555699,-29.30102048,149,18.79392924,-33.63752076
25349,2022/10/05,2,10341,28.06030079,-25.92905446,8194,18.96018665,-33.69505335
25365,2022/10/05,2,8089,19.73740272,-31.58307337,7306,19.89241554,-33.80397446
25375,2022/10/05,2,6549,29.98011616,-29.12096185,6518,19.68878223,-33.76909777
25389,2022/10/05,1,10631,30.72839065,-28.65740475,14,19.00455356,-33.88059644
25573,2022/10/05,2,6956,24.75369759,-28.87579711,6518,19.67425196,-33.78362804
25574,2022/10/05,1,6956,24.75651319,-28.87093266,6518,19.67427242,-33.78360758
25575,2022/10/05,2,6956,24.75324271,-28.86743061,6518,19.68227168,-33.77560832
25576,2022/10/05,1,6956,24.74678497,-28.86542452,6493,19.76937892,-33.82741108
25577,2022/10/05,1,6956,24.74467929,-28.88147763,6493,19.76869049,-33.82809951
25579,2022/10/05,1,6501,25.52147468,-33.98559866,6569,18.69177841,-32.64902159
25592,2022/10/05,1,6583,25.00803339,-31.00333085,64,18.8115783,-33.6597217
25616,2022/10/05,1,6501,25.51701972,-33.97563742,6493,19.7679004,-33.8288896
25618,2022/10/05,1,6501,25.52400682,-33.99420978,6569,18.69069826,-32.65010174
25322,2022/10/06,5,7272,27.4482405,-26.92396898,9086,18.97280841,-33.58244159
25347,2022/10/06,3,6535,29.95275677,-29.47705111,6494,20.20234301,-34.00777699
25350,2022/10/06,1,7287,17.93404729,-29.73566465,10143,19.14010355,-33.28062645
25388,2022/10/06,5,7272,27.44481118,-26.92205344,5501,18.73070955,-33.87209045
25409,2022/10/06,6,7272,27.44266112,-26.93130758,5501,18.73910041,-33.86369959
25411,2022/10/06,1,7287,17.93008064,-29.74400346,9648,18.83331994,-33.38394006
25419,2022/10/06,2,6525,28.05167495,-26.23341779,7706,18.89797831,-33.71386169
25420,2022/10/06,1,6525,28.04862537,-26.23664547,5541,18.51983168,-33.85277832
25421,2022/10/06,1,6522,28.16675817,-25.933249,9663,19.01645958,-33.74276042
25433,2022/10/06,15,6521,23.51891633,-33.93077727,6065,18.98872409,-33.82777591
25434,2022/10/06,1,6525,28.05463592,-26.24333699,6493,19.75518966,-33.84160034
25435,2022/10/06,4,6525,28.03985931,-26.23051297,6469,18.82439711,-33.64585289
25439,2022/10/06,1,6956,24.74698562,-28.87135957,4841,18.54865496,-34.02314504
25440,2022/10/06,1,6956,24.75009393,-28.87869081,6199,18.5488224,-34.0229776
25441,2022/10/06,1,6956,24.74653733,-28.88126189,4971,18.50581423,-33.86515577
25447,2022/10/06,1,10702,27.95270886,-25.97754064,7293,18.97118571,-33.79838429
25480,2022/10/06,1,6520,22.3033926,-33.95656368,6494,20.20689648,-34.00322352
25617,2022/10/06,1,6501,25.50773677,-33.98545402,6569,18.69229084,-32.64850916
25351,2022/10/07,2,7272,27.44533107,-26.91525242,6290,18.85831071,-33.55166929
25372,2022/10/07,5,6506,24.54438652,-32.12273396,14,19.00523745,-33.87991255
25373,2022/10/07,5,6506,24.54130115,-32.12141879,14,19.00932621,-33.87582379
25376,2022/10/07,1,10280,22.72724758,-33.97086657,6263,18.34790587,-34.04359413
25377,2022/10/07,1,7078,28.16138041,-25.93231028,6313,18.52282415,-33.84851585
25378,2022/10/07,1,7078,28.16298204,-25.95041764,5504,18.51527524,-33.85602476
25422,2022/10/07,3,7168,23.29917181,-34.07623262,5942,18.81610301,-33.76409699
25432,2022/10/07,1,7444,28.03491413,-25.91444311,60,19.04981201,-33.73992799
25436,2022/10/07,1,9822,27.89357055,-25.95655868,9293,18.98985728,-33.82514272
25437,2022/10/07,1,10698,28.34741702,-26.49916521,46,19.02027353,-33.67573647
25438,2022/10/07,2,10005,27.98460697,-32.93375742,5716,18.52154566,-33.65125434
25448,2022/10/07,1,8672,22.37299076,-33.96315814,6416,18.61085363,-33.56364637
25449,2022/10/07,1,7016,28.05813573,-25.94484972,5408,18.53599009,-33.75500991
25453,2022/10/07,1,7391,28.32681711,-26.12850893,6118,18.94489933,-33.91430067
25572,2022/10/07,1,6501,25.52176737,-33.99360774,8450,19.64278254,-33.63731746
25352,2022/10/08,1,8361,23.09404844,-32.2301573,7142,19.38202235,-33.64431765
25353,2022/10/08,4,8361,23.08392947,-32.2235313,7142,19.38048314,-33.64585686
25354,2022/10/08,1,8361,23.08659412,-32.22788182,10286,19.40888566,-33.59434434
25356,2022/10/08,2,8361,23.08560426,-32.21535178,8442,19.33432114,-33.65064886
25380,2022/10/08,1,10504,22.58337928,-33.95889467,6494,20.21388962,-33.99623038
25410,2022/10/08,1,7540,24.78240846,-34.1364984,6436,18.3489666,-33.3412834
25427,2022/10/08,1,6491,25.38304454,-33.93828117,5541,18.51692864,-33.85568136
25469,2022/10/08,1,6491,25.38543755,-33.93663645,6199,18.55142237,-34.02037763
24990,2022/10/10,1,10280,22.7143007,-33.97412272,6290,18.85899816,-33.55098184
25381,2022/10/10,1,7021,28.03751538,-25.9717374,6095,18.35195378,-34.02834622
25430,2022/10/10,1,7312,21.28897587,-34.02423543,8356,20.03685726,-33.95568274
25442,2022/10/10,1,7022,28.06549783,-25.976976,62,19.02065075,-33.90409925
25443,2022/10/10,1,9876,28.06863488,-25.97543378,7821,19.10513464,-33.92828536
25444,2022/10/10,1,7017,28.03728214,-25.9730045,7004,18.95082871,-33.90323129
25445,2022/10/10,2,7022,28.06301412,-25.96210587,5288,18.37283903,-34.10336097
25496,2022/10/10,3,10711,23.9930104,-33.98339786,7152,20.15727127,-34.08380873
25498,2022/10/10,1,9876,28.06943858,-25.96296242,4885,18.78573405,-34.04550595
25609,2022/10/10,2,6513,25.32691353,-30.6588724,6497,19.69574287,-33.86790713
25614,2022/10/10,2,6597,25.21805378,-33.95989341,6497,19.70635529,-33.85729471
25512,2022/10/11,1,6663,29.92441859,-29.18831569,6494,20.21506443,-33.99505557
25514,2022/10/11,1,6663,29.92234874,-29.18267644,6494,20.19666786,-34.01345214
25606,2022/10/11,2,6597,25.2159382,-33.94737561,6497,19.69568296,-33.86796704
25610,2022/10/11,2,6513,25.32404564,-30.64909911,6497,19.69496514,-33.86868486
25534,2022/10/12,1,6663,29.92181354,-29.18985961,6494,20.19991782,-34.01020218
25582,2022/10/12,1,6956,24.74650365,-28.86735109,6518,19.68838436,-33.76949564
25612,2022/10/12,2,6501,25.51941017,-33.98475276,64,18.80794814,-33.66335186
25431,2022/10/13,1,7037,22.38401704,-33.9674943,6519,18.81932015,-33.99578985
25484,2022/10/13,1,7490,21.33421866,-34.26486894,6519,18.83253546,-33.98257454
25499,2022/10/13,13,6492,30.70912146,-29.81977391,10715,18.50560973,-33.86547027
25497,2022/10/14,2,7300,22.3981453,-33.96565212,6519,18.83872478,-33.97638522
